title_id,title_name,title_type,title_synopsis,title_avg_rating,title_release_year,title_runtime,title_rating,title_bluray_available,title_date_modified
5kYb,Cheyenne Warrior,Movie,"<a href=""http://www.netflix.com/RoleDisplay/Kelly_Preston/74966"">Kelly Preston</a> and <a href=""http://www.netflix.com/RoleDisplay/Charles_Powell/162108"">Charles Powell</a> star as pioneers heading west. Stopping at a trading post; they cross paths with some fearsome Cheyenne. Preston soon finds herself alone with Hawk; a wounded warrior. Nursing him back to health; she gradually overcomes her prejudices; and though the two develop a deep relationship; they feel the inexorable pull of their respective cultures. <a href=""http://www.netflix.com/RoleDisplay/Pato_Hoffmann/20039906"">Pato Hoffmann</a> shines as Hawk.",3.3,1994,5400,PG,0,2009-10-07 05:06:22
5kyJ,Child's Play 2: Chucky's Back,Movie,After the tragic events of the first film; Andy's mother is committed and Andy ends up in foster care. Meanwhile; the killer-doll's manufacturer reconstructs Chucky to salvage its reputation and prove that nothing was wrong with the doll.,3,1990,5040,R,0,2010-11-01 19:10:19
5lf1,Choices,Movie,"<a href=""http://www.netflix.com/RoleDisplay/Demi_Moore/65231"">Demi Moore</a> looks pretty; cheering on her football player boyfriend; but that's about all she does in her big-screen debut in this high school drama. After a hearing-impaired student (<a href=""http://www.netflix.com/RoleDisplay/Paul_Carafotes/30000950"">Paul Carafotes</a>) is cut from the football team over worries that the sport will make his disability worse; he soon starts to act out. Alienated by his peers and rejected by the team; the young man resorts to drugs and crime.",2,1981,5340,NR,0,2010-03-24 08:18:56
5lGS,Chill Factor,Movie,In this thriller; ordinary working stiffs Tim and Arlo are in a world of trouble -- and face even more unpleasant surprises -- when a deadly chemical is dropped into their laps. Besides the fact that they can't trust anyone; there's a bigger problem.,3.1,1999,6120,R,0,2010-08-05 18:06:42
5lNy,The China Syndrome,Movie,TV reporter Kimberly Wells yearns to do hard news and suddenly gets her wish during a routine story at the local nuclear plant; where she and cameraman Richard Adams observe (and covertly film) a near-meltdown.,3.5,1979,7320,PG,0,2010-11-12 18:14:48
5lRm,Chinatown,Movie,With a suspicious; porcelain-skinned femme fatale bankrolling his snooping; private eye J.J. Gittes uncovers intricate dirty dealings in the Los Angeles waterworks and gets his nose slashed for his trouble.,3.9,1974,7800,R,0,2010-01-29 01:34:58
5mrV,City Hall,Movie,This sprawling tale wends its way from New York City's crime-ridden streets to the halls of power after a police shootout leaves innocent people dead. The probe to understand what happened only unearths more questions.,3.2,1996,6660,R,0,2010-08-21 22:51:23
5MyU,Badlands,Movie,Young garbageman Kit Carruthers and his girlfriend; Holly; kill Holly's father in South Dakota and hit the road on the run from the law.,3.7,1973,5700,PG,0,2010-01-13 08:45:08
5mZM,Circle of Friends,Movie,Based on the popular novel by Maeve Binchy; Circle of Friends follows three girlhood friends -- modest Benny; loyal Eve and socially and sexually precocious Nan -- as they experience first love; first kisses and first betrayals.,3.6,1995,5760,PG-13,0,2009-10-07 05:06:22
5n6D,The Clan of the Cave Bear,Movie,"The medicine woman of a wandering Neanderthal tribe discovers a blond child named Ayla; who comes from the race of ""Others."" She convinces her fellow cave-dwellers to adopt the girl; who grows up to be more highly evolved than those who raise her.",3.2,1986,5880,R,0,2010-06-14 21:05:56
5nb3,Clean and Sober,Movie,Michael Keaton received a Best Actor award from the National Society of Film Critics for his turn as Daryl Poynter; a big-time Philadelphia realtor with a hefty cocaine addiction; in this affecting drama.,3.3,1988,7440,R,0,2010-07-09 23:08:12
5ndk,Clear and Present Danger,Movie,"Superspook Jack Ryan gets political when an unconstitutional ""war on drugs"" -- fought with U.S. soldiers -- goes awry. Ryan uncovers the secret plan just as the troops are abandoned; and he realizes he's being set up to take the fall.",3.8,1994,8460,PG-13,1,2010-01-13 08:45:08
5nEF,National Lampoon's Class Reunion,Movie,John Hughes; master of the 1980s teen ensemble movie; pens this comedy that captures its subjects 10 years after graduation. It's 1982; and Lizzie Borden High alums of all stripes -- doctors; mechanics; lawyers -- return for their class reunion.,2.8,1982,5100,R,0,2010-11-08 19:20:32
5njs,The Client,Movie,After witnessing the suicide of a lawyer whose client is in the mob; 11-year-old Mark Sway seeks the aid and protection of lawyer Reggie Love; while federal prosecutor Roy Foltrigg hopes to use the boy to bring down a mob family.,3.8,1994,7260,PG-13,0,2010-11-01 07:11:00
5nkK,Cliffhanger,Movie,A year after losing his friend in a tragic 4;000-foot fall; former ranger Gabe Walker and his partner; Hal; are called to return to the same peak to rescue a group of stranded climbers; only to learn the climbers are actually thieving hijackers.,3.3,1993,6780,R,1,2010-11-12 18:14:48
5NoW,Barb Wire,Movie,It's 2017; and a second civil war has left America under the control of a military junta.,2.4,1996,6540,R,0,2010-01-13 08:45:08
5ntF,Clockers,Movie,Strike is from the mean streets; working his way up in the drug rackets. When a local kingpin tips him off to an opportunity for advancement; a rival dealer is killed; and Strike gets caught between two homicide detectives.,3.3,1995,7740,R,0,2010-10-18 07:21:02
5o98,Clueless,Movie,Director Amy Heckerling's fresh adaptation of Jane Austen's novel Emma follows the misadventures of meddlesome Beverly Hills high schooler Cher; who gets more than she bargained for when she gives a fashion-challenged student a makeover.,3.6,1995,5820,PG-13,0,2010-11-06 16:30:27
5OaB,Basic Instinct,Movie,Facing internal inquiry; Detective Curran pursues a case involving Catherine Tramell; a writer and temptress who's suspected in a murder reminiscent of a crime in her book. But as the body count rises; so does Curran's obsession with Tramell.,3.5,1992,7680,UR,1,2010-10-18 13:17:43
5OlM,The Basketball Diaries,Movie,Jim Carroll's autobiographical novel chronicles a young basketball player's descent into addiction. As Jim's experimentation gives way to a heroin habit supported by prostitution; a former addict may be the only one who can save him.,3.7,1995,6120,R,1,2010-10-15 01:11:30
5OpB,Bastard out of Carolina,Movie,Angelica Huston follows dad John Huston into the field of directing with this adaptation of Dorothy Allison's autobiographical bestseller; starring Jennifer Jason Leigh as a single mom in the 1950s South.,3.6,1996,6060,R,0,2010-05-14 20:37:38
5Osk,Batman,Movie,In Tim Burton's hands; this comic book character taps into his brooding side; and Gotham's underbelly writhes in its vices.,3.7,1989,7560,PG-13,1,2010-11-01 07:11:00
5Otg,Batman Forever,Movie,The top-grossing film of 1995; director Joel Schumacher's interpretation of Batman has new villains and a new sidekick as millionaire Bruce Wayne goes up against psychotic Two-Face and the Riddler; who have nefarious plans for Gotham City.,3.1,1995,7320,PG-13,1,2010-09-03 19:02:40
5Otp,Batman Returns,Movie,Trouble returns to Gotham in director Tim Burton's sequel as Batman battles three new villains plotting to take over the city; including corrupt businessman Max Shreck; the hideous Penguin and the mysterious Catwoman.,3.5,1992,7560,PG-13,1,2010-06-14 21:05:56
5OwU,Batteries Not Included,Movie,After their apartment building is bought by an unscrupulous developer; Frank and Faye Riley face eviction. But the poor retirees and their neighbors receive help from an unlikely source -- a clan of tiny robotic aliens.,3.6,1987,6420,PG,0,2010-10-28 07:11:23
5p2w,The Color of Money,Movie,"The Hustler isn't what he used to be in this continuation of the 1961 film: ""Fast"" Eddie Felson has given up pool for life as a liquor salesman. But then he meets Vincent; a cocky natural who makes a cue ball crack like a lightning bolt.",3.5,1986,7140,R,0,2009-10-07 05:06:22
5p35,Color of Night,Movie,Two lovers. One killer. Five suspects. Bruce Willis is a troubled psychiatrist who quits after a patient commits suicide.,3.1,1994,8340,R,0,2010-11-04 21:51:32
5prm,Coming to America,Movie,A pampered African prince wants more out of life than the beautiful woman to whom he's engaged. So; he heads to America to find a mate who will fall for him; not his riches; in this comedy from John Landis.,3.5,1988,6960,R,1,2010-07-20 18:54:39
5pvY,Commando,Movie,Col. John Matrix; the former leader of a special ops team; is vaulted back into action to save his young daughter who has been kidnapped. Her life is threatened lest John assassinate a South American president.,3.4,1985,5400,R,1,2010-11-09 19:06:26
5Pww,Beautiful Girls,Movie,In director Ted Demme's smartly written; slice-of-life film; Willie Conway returns to the small town he left behind as erstwhile friends; lovers and the scary thought of settling down swirl around him.,3.5,1996,6780,R,0,2010-08-06 07:05:23
5q54,Communion,Movie,Christopher Walken stars in this compelling adaptation of Whitley Strieber's science-fiction memoir detailing his strange experiences in the wake of a 1985 extraterrestrial encounter.,3,1989,6060,R,0,2010-06-12 17:11:40
5Q8c,Beavis and Butt-head Do America,Movie,After realizing that their beloved boob tube is gone; couch potatoes Beavis and Butt-head (both voiced by creator Mike Judge) set off on a cross-country expedition that takes them from Las Vegas to the nation's capital.,3.3,1996,4800,PG-13,0,2010-09-17 15:40:47
5QDl,Bed of Roses,Movie,The seeds of love are planted when Lisa; a high-powered investment banker; receives flowers from a secret admirer.,3.4,1996,5280,PG,0,2010-05-14 22:06:15
5QGP,The Bedroom Window,Movie,"<a href=""http://www.netflix.com/RoleDisplay/Steve_Guttenberg/37963"">Steve Guttenberg</a> stars as Terry Lambert; a man who tempts fate by having an affair with his boss's wife (<a href=""http://www.netflix.com/RoleDisplay/Isabelle_Huppert/44132"">Isabelle Huppert</a>). When she witnesses an attempted murder from his apartment; he agrees to report it in an attempt to keep their liasion a secret. But he soon becomes a suspect; and his troubles snowball into a Hitchcockian web of crime and duplicity.",3.1,1987,6540,R,0,2010-11-04 18:46:52
5QKq,Beethoven,Movie,Workaholic George Newton reluctantly agrees to let his children keep a St. Bernard puppy who's just escaped the clutches of two dimwitted dognappers. The playful pooch soon turns into a full-grown engine of destruction; leaving hilarity in his wake.,3.3,1992,5340,PG,0,2010-08-17 05:03:59
5QLH,Beethoven's 2nd,Movie,Beethoven; the beloved St. Bernard from the original 1992 comedy; is back -- and this time; he has a whole brood with him now that he's met his canine match; Missy; and fathered a family.,3.3,1993,5340,PG,0,2010-08-17 05:04:51
5QQ8,Beetlejuice,Movie,Thanks to an untimely demise via drowning; a young couple end up as poltergeists in their New England farmhouse; where they fail to meet the challenge of scaring away the insufferable new owners; who want to make drastic changes.,3.7,1988,5520,PG,1,2010-11-03 16:55:29
5qqW,Congo,Movie,Eight people embark on an expedition into the Congo; a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk.,3.1,1995,6480,PG-13,0,2010-10-24 08:29:34
5qSr,Conan the Barbarian,Movie,Arnold Schwarzenegger stars in his breakout role as Conan; who -- after his parents are killed by an evil sorcerer -- is sent to a slave camp; where he trains to be a gladiator. Once granted freedom; the bruiser seeks to avenge his parents' deaths.,3.6,1982,7740,R,0,2010-05-11 05:11:07
5qT0,Conan the Destroyer,Movie,While on a quest to retrieve a magical gem; muscleman Conan vanquishes mortal and supernatural adversaries with help from his ham-fisted sidekick; a wacky wizard; a fierce woman warrior and a gigantic bodyguard.,3.4,1984,6060,PG,0,2010-10-27 20:51:26
5QT9,Before Sunrise,Movie,This intoxicating film from director Richard Linklater stars Ethan Hawke as an American backpacker who strikes up a conversation with a lovely fellow traveler on the train to Vienna and persuades her to spend his last day in Europe with him.,3.5,1995,6060,R,0,2010-07-12 21:17:45
5QxR,Bell; Book and Candle,Movie,The same year they co-starred in Alfred Hitchcock's Vertigo; James Stewart and Kim Novak teamed up for this popular screen version of a hit Broadway comedy. Novak is a witch in Greenwich Village; who casts a love spell on already-engaged Stewart.,3.6,1958,6180,NR,0,2010-11-12 18:16:52
5rfu,Copycat,Movie,The hunt for a San Francisco psycho makes unlikely comrades of two women: criminal psychologist Helen Hudson; who's survived an attack by another serial killer; and Detective M.J. Monahan; who needs Hudson's insight to break the case.,3.6,1995,7500,R,0,2010-10-21 16:40:16
5rVT,Cool Hand Luke,Movie,"""What we have here is a failure to communicate."" Luke Jackson is a man who likes to do things his own way; which leads to a world of hurt when he ends up in a Southern prison camp -- and on the wrong side of its warden.",4.1,1967,7620,NR,1,2010-07-21 16:42:48
5rWC,Cool Runnings,Movie,A fictionalized account of the unlikely story of Jamaica's first bobsled team; Cool Runnings follows their journey to the 1988 Olympics. When Derice Bannock's chances of qualifying for Jamaica's track team are dashed; he looks for another sport.,3.7,1993,5880,PG,0,2010-04-28 17:47:44
